ds,y,y_next,nhits_h1,nhits_h2,nhits_h3,nhits_h4,nhits_h5,vol_garch,macd,rsi,precio_min_ventana,precio_max_ventana,copper_ret_1d,copper_mom_5d,dias_desde_refit
2021-11-12,793.6599731445312,800.3800048828125,815.0014,818.9321,816.7207,817.43506,816.9702,0.0066168670163404,-2.933481930821152,27.249773694244595,766.5499877929688,825.4199829101562,0.011512569024587669,0.024488422472680817,5
2021-11-15,800.3800048828125,797.5499877929688,799.42865,798.4126,795.713,797.214,799.3621,0.006754700748480602,-2.459332398206715,42.44182990043003,766.5499877929688,825.4199829101562,-0.010945115749440501,0.0004539965825769881,1
2021-11-16,797.5499877929688,811.5,798.4126,795.713,797.214,799.3621,800.2208,0.006615366863593691,-2.2181509974740177,43.31865357606131,766.5499877929688,825.4199829101562,-0.011066238230316975,-0.004908700927959923,2
2021-11-17,811.5,829.25,795.713,797.214,799.3621,800.2208,798.4436,0.0077825113156781535,-1.0597147526943373,55.67203793457964,766.5499877929688,825.4199829101562,-0.019811861032998198,-0.012708018554341697,3
2021-11-18,829.25,832.1599731445312,797.214,799.3621,800.2208,798.4436,793.29114,0.009368881357443988,0.8578335637409021,65.81389440845044,766.5499877929688,829.25,0.008621789527720714,-0.021455344462745427,4
2021-11-19,832.1599731445312,828.0,799.3621,800.2208,798.4436,793.29114,802.4781,0.009097777665867562,2.2016465477781066,63.54254475613955,766.5499877929688,832.1599731445312,0.022596648836052977,-0.010548744250369307,5
2021-11-22,828.0,811.7100219726562,829.0158,830.141,834.6848,825.81085,828.7614,0.008901565811514207,2.6592029900856082,61.114882302857495,766.5499877929688,832.1599731445312,-0.0029532077089218837,-0.0026094580383847956,1
2021-11-23,811.7100219726562,813.2000122070312,830.141,834.6848,825.81085,828.7614,833.109,0.01007895362614034,1.7571157016637398,49.345534863827865,766.5499877929688,832.1599731445312,0.006349919772657603,0.01491340074878258,2
2021-11-24,813.2000122070312,813.8800048828125,834.6848,825.81085,828.7614,833.109,832.6974,0.009748963367689443,1.1807901848877496,49.893959904376565,766.5499877929688,832.1599731445312,0.007769024297896241,0.043295209421133275,3
2021-11-25,813.8800048828125,818.5,825.81085,828.7614,833.109,832.6974,839.0553,0.009425602372826343,0.7844743598790798,50.14438583147937,766.5499877929688,832.1599731445312,0.0,0.034338803315733135,4
2021-11-26,818.5,831.5499877929688,828.7614,833.109,832.6974,839.0553,834.61554,0.00922479745658926,0.7714144282278959,54.133119659254454,766.5499877929688,832.1599731445312,-0.040396892628020986,-0.0288080585854751,5
2021-11-29,831.5499877929688,843.5,820.9246,817.31396,816.1102,817.2596,816.1253,0.0098045647025692,1.5354807178760863,64.58977876456066,770.1599731445312,832.1599731445312,0.01287945681614314,-0.013309131493576936,1
2021-11-30,843.5,826.8800048828125,817.31396,816.1102,817.2596,816.1253,816.6082,0.010165441010974982,2.672883506831911,75.43382588835706,777.5499877929688,843.5,-0.013697258099476054,-0.032892546874164375,2
2021-12-01,826.8800048828125,838.5599975585938,816.1102,817.2596,816.1253,816.6082,819.78986,0.011147471014421118,2.155298682291688,64.08976862377959,777.5499877929688,843.5,-0.007155021033390666,-0.047218535594427014,3
2021-12-02,838.5599975585938,837.0399780273438,817.2596,816.1253,816.6082,819.78986,814.7796,0.011365029958994284,2.428659081167826,68.00322453702344,777.5499877929688,843.5,0.012051826730420677,-0.03566630556254375,4
2021-12-03,837.0399780273438,820.8054809570312,816.1253,816.6082,819.78986,814.7796,818.40497,0.010991754477169921,2.3355092723796043,65.33890873170924,777.5499877929688,843.5,-0.00758856972241096,-0.003503413982650099,5
2021-12-06,820.8054809570312,845.6300048828125,837.52094,844.6573,844.8416,842.99713,838.2904,0.011819079401178198,1.0731543539124067,58.748954078656965,777.5499877929688,843.5,0.016389022124856982,0.0,1
2021-12-07,845.6300048828125,839.47998046875,844.6573,844.8416,842.99713,838.2904,833.03937,0.013841416142085419,1.761983917495768,61.86891734594855,777.5499877929688,845.6300048828125,0.0002305308491431459,0.014025232466480745,2
2021-12-08,839.47998046875,839.0,844.8416,842.99713,838.2904,833.03937,840.45123,0.013501810269632089,1.6569292991266806,53.869746308216584,777.5499877929688,845.6300048828125,0.012143573592484372,0.033784544593284,3
2021-12-09,839.0,824.7659301757812,842.99713,838.2904,833.03937,840.45123,834.0117,0.013032707341314438,1.417863073589995,52.63586957800026,783.1300048828125,845.6300048828125,-0.013989420272332785,0.007211011600265139,4
2021-12-10,824.7659301757812,835.8202514648438,838.2904,833.03937,840.45123,834.0117,843.6631,0.013385033406086521,0.22634776814341784,48.84351342137301,784.010009765625,845.6300048828125,-0.010913827542635871,0.003867337677266016,5
2021-12-13,835.8202514648438,840.9099731445312,823.3379,828.91364,823.28467,830.80884,825.3051,0.01337722591480353,0.11364718281944697,58.95708999219983,784.8900146484375,845.6300048828125,-0.0007006382375670685,-0.01314265270553694,1
2021-12-14,840.9099731445312,842.75,828.91364,823.28467,830.80884,825.3051,824.618,0.013007412993673162,0.30212887726945414,60.02624491068692,784.8900146484375,845.6300048828125,-0.006093297896441775,-0.019363678483354393,2
2021-12-15,842.75,850.8099975585938,823.28467,830.80884,825.3051,824.618,836.16785,0.012571904178973406,0.46142872330941564,60.359017530826996,784.8900146484375,845.6300048828125,-0.01766811391749457,-0.048166636513674074,3
2021-12-16,850.8099975585938,846.010009765625,830.80884,825.3051,824.618,836.16785,841.5834,0.012386891180628317,0.9899795008423364,61.314040843369625,784.8900146484375,850.8099975585938,0.028539628694199994,-0.00681293490743192,4
2021-12-17,846.010009765625,842.7080078125,825.3051,824.618,836.16785,841.5834,834.4865,0.012063589338227033,0.8993115181078997,55.37398769744182,792.3300170898438,850.8099975585938,-0.0022114952662112626,0.0018678255936082667,5
2021-12-20,842.7080078125,870.9400024414062,843.458,853.7345,858.6142,852.83167,848.7128,0.011704715220561357,0.5188304220444637,49.68544067395596,793.0,850.8099975585938,-0.0006993315504947428,0.001869134722199476,1
2021-12-21,870.9400024414062,871.22998046875,853.7345,858.6142,852.83167,848.7128,860.57544,0.014195247570410368,1.987889002149089,66.02168216798597,793.0800170898438,870.9400024414062,0.011592922396493514,0.01974603434370721,2
2021-12-22,871.22998046875,860.1799926757812,858.6142,852.83167,848.7128,860.57544,860.229,0.013704966193605868,2.7514677184542613,62.95285317768566,793.0800170898438,871.22998046875,0.011801986464597361,0.05024525253543991,3
2021-12-23,860.1799926757812,858.7899780273438,852.83167,848.7128,860.57544,860.229,866.5595,0.013664858884242707,2.302875987563773,58.529867563257525,793.0800170898438,871.22998046875,-0.0005697162249116147,0.02011397966160029,4
2021-12-24,858.7899780273438,864.9199829101562,848.7128,860.57544,860.229,866.5595,861.08234,0.013205686844981277,1.7292634222369134,65.72249854986933,793.0800170898438,871.22998046875,0.0,0.0223724532800141,5
2021-12-27,864.9199829101562,856.7999877929688,855.357,849.2669,848.1213,847.5406,853.9831,0.012884016446192805,1.5833286756798444,59.44641481168862,793.0800170898438,871.22998046875,0.017623607188597904,0.04127799472187539,1
2021-12-28,856.7999877929688,855.0,849.2669,848.1213,847.5406,853.9831,857.90405,0.012698791487595342,0.8000938052635611,58.321159193181465,793.0800170898438,871.22998046875,-0.010129535152001214,0.01890277984642941,2
2021-12-29,855.0,848.8800048828125,848.1213,847.5406,853.9831,857.90405,858.8133,0.012283847108650261,0.05997455702660304,57.59070250135515,793.0800170898438,871.22998046875,-0.004080741511985847,0.0028476612058794593,3
2021-12-30,848.8800048828125,851.5,847.5406,853.9831,857.90405,858.8133,864.7394,0.012024682930924997,-0.890151849788916,62.39441135447731,793.0800170898438,871.22998046875,-0.003983371511130091,-0.0005698785440239056,4
2021-12-31,851.5,851.5,853.9831,857.90405,858.8133,864.7394,864.61444,0.011644437116762649,-1.3623048841602063,58.82434572328534,793.0800170898438,871.22998046875,0.015951443469743472,0.015500305101864023,5
2022-01-03,851.5,851.2999877929688,847.5388,849.20404,853.195,856.1237,848.8687,0.011253385036765389,-1.674219425504404,56.322104611124274,793.0800170898438,871.22998046875,-0.009132412861813816,-0.011310171187203606,1
2022-01-04,851.2999877929688,846.9299926757812,849.20404,853.195,856.1237,848.8687,850.07404,0.010876269072661428,-1.8782969351404404,55.206172348562276,793.0800170898438,871.22998046875,0.011598540419919987,0.01040724050241806,2
2022-01-05,846.9299926757812,838.02001953125,853.195,856.1237,848.8687,850.07404,854.0845,0.010603360824587127,-2.265923751005131,47.52626278506154,793.0800170898438,871.22998046875,-0.013866424055518837,0.0005679366761977919,3
2022-01-06,838.02001953125,837.0999755859375,856.1237,848.8687,850.07404,854.0845,845.1235,0.010627089642326806,-3.0328419707732444,45.15957273730325,793.0800170898438,871.22998046875,-0.012910766635443492,-0.008324775205729485,4
2022-01-07,837.0999755859375,818.8236083984375,848.8687,850.07404,854.0845,845.1235,853.29443,0.010273454733322439,-3.48047849816513,46.50162578719322,793.0800170898438,871.22998046875,0.01257011838481521,-0.011672288814117006,5
2022-01-10,818.8236083984375,835.0999755859375,839.8061,834.7445,837.0262,837.61523,836.1704,0.011508495424432412,-4.804236887094456,12.878131148937868,793.0800170898438,871.22998046875,-0.01337540682525785,-0.015856873464956206,1
2022-01-11,835.0999755859375,827.75,834.7445,837.0262,837.61523,836.1704,844.30414,0.012227787995881137,-4.3917132693920236,29.038723302394175,793.0800170898438,871.22998046875,0.017342074765997032,-0.010188149945531019,2
2022-01-12,827.75,822.9199829101562,837.0262,837.61523,836.1704,844.30414,839.68207,0.012048529247369134,-4.410315294470953,30.34134306943112,793.0800170898438,871.22998046875,0.03194669342781295,0.03621299166625708,3
2022-01-13,822.9199829101562,816.0,837.61523,836.1704,844.30414,839.68207,844.08856,0.011749838743599946,-4.527293506451057,29.12659704295767,793.0800170898438,871.22998046875,-0.006594926000907652,0.04277825855079889,4
2022-01-14,816.0,819.2100219726562,836.1704,844.30414,839.68207,844.08856,834.1679,0.011576417129278465,-4.822857933780755,21.791918215022008,793.0800170898438,871.22998046875,-0.02738977192518855,0.001930524510058539,5
2022-01-17,819.2100219726562,822.010009765625,825.80597,829.7154,830.25665,823.64166,824.1784,0.011231404381244692,-4.557397250546491,27.02401630733233,793.0800170898438,871.22998046875,0.0,0.015421777249824582,1
2022-01-18,822.010009765625,817.4099731445312,829.7154,830.25665,823.64166,824.1784,819.13904,0.010888663034067561,-3.9699929777736465,30.079166175256518,793.0800170898438,871.22998046875,-0.008079713934942308,-0.010066706506473249,2
2022-01-19,817.4099731445312,808.510009765625,830.25665,823.64166,824.1784,819.13904,822.5363,0.010632957633982134,-3.6747972560358475,30.64163569833984,793.0800170898438,871.22998046875,0.01957411991982976,-0.022239270694094763,3
2022-01-20,808.510009765625,802.260009765625,823.64166,824.1784,819.13904,822.5363,829.22284,0.010679889158098503,-3.8442625145768963,25.451894149563515,793.0800170898438,871.22998046875,0.025225332029441428,0.009373625898631402,4
2022-01-21,802.260009765625,798.4600219726562,824.1784,819.13904,822.5363,829.22284,822.4421,0.010528971264382599,-4.118208300767639,23.756236060761424,793.0800170898438,871.22998046875,-0.014083219115167165,0.022894669087008435,5
2022-01-24,798.4600219726562,806.8599853515625,804.3411,804.4415,805.6094,810.26514,816.36194,0.01025759918833542,-4.277539481656121,22.87830276752652,793.0800170898438,871.22998046875,-0.024565182341617964,-0.001926804766231232,1
2022-01-25,806.8599853515625,799.4600219726562,804.4415,805.6094,810.26514,816.36194,812.4912,0.010272452534426562,-3.5683582843959476,30.24992825069478,793.0800170898438,871.22998046875,0.009043688843895115,0.015310766309797925,2
2022-01-26,799.4600219726562,802.5,805.6094,810.26514,816.36194,812.4912,812.7173,0.010227542281565742,-3.352168208458834,30.70701283884354,793.0800170898438,871.22998046875,0.013747089738331865,0.009411723472707979,3
2022-01-27,802.5,804.75,810.26514,816.36194,812.4912,812.7173,810.5309,0.009929017283004103,-2.782415517198409,33.04797162730334,793.0800170898438,871.22998046875,-0.020522123140248878,-0.03572595527889426,4
2022-01-28,804.75,794.6881713867188,816.36194,812.4912,812.7173,810.5309,815.6493,0.009619430082112313,-2.0649968702308055,41.82016582307759,793.0800170898438,871.22998046875,-0.02524230684042503,-0.04642655840956916,5
2022-01-31,794.6881713867188,800.22998046875,811.5104,805.3885,805.4177,805.0787,807.29224,0.009881354460087904,-2.0736379277929284,24.683034638870936,793.0800170898438,871.22998046875,0.003479847337282577,-0.019305028504098203,1
2022-02-01,800.22998046875,802.2999877929688,805.3885,805.4177,805.0787,807.29224,810.7312,0.009713050829959215,-1.5363922184610814,32.359762443173366,793.0800170898438,871.22998046875,0.025381507559161062,-0.003151010459079471,2
2022-02-02,802.2999877929688,810.3800048828125,805.4177,805.0787,807.29224,810.7312,823.3922,0.009407948962290111,-0.9032190958394661,36.297828502826924,793.6599731445312,871.22998046875,0.013901630631165696,-0.0029969446217859275,3
2022-02-03,810.3800048828125,818.1300048828125,805.0787,807.29224,810.7312,823.3922,823.60864,0.009452096367023636,0.14249089143817883,46.3221643143132,793.6599731445312,871.22998046875,-0.005470372576170145,0.01212320356764538,4
2022-02-04,818.1300048828125,828.0,807.29224,810.7312,823.3922,823.60864,819.45044,0.00945771207248859,1.370567462569813,49.33285778164184,794.6881713867188,871.22998046875,0.0037989316585365146,0.04194748585584403,5
2022-02-07,828.0,824.1799926757812,816.95996,816.82196,819.272,819.166,815.30273,0.009650815177800011,2.7807394074733267,53.40287958369336,794.6881713867188,871.22998046875,-0.004918922281595184,0.0332330554396653,1
2022-02-08,824.1799926757812,827.0800170898438,816.82196,819.272,819.166,815.30273,814.4064,0.009412511580209816,3.3511198202690995,53.880400270354606,794.6881713867188,871.22998046875,-0.0004484546376708192,0.006886415857565109,2
2022-02-09,827.0800170898438,812.7999877929688,819.272,819.166,815.30273,814.4064,808.7683,0.009138989179772624,3.7864537328430705,61.43000651423703,794.6881713867188,871.22998046875,0.031128401116122112,0.024382081286345426,3
