ds,estrategia,posicion,pnl,capital
2026-08-18,Kelly diario (solo CLP),-1.0,1.5847208333752285,181.04458199578553
2026-08-19,Kelly diario (solo CLP),1.0,0.25932428222878445,181.30390627801432
2026-08-20,Kelly diario (solo CLP),-1.0,0.12756585922786795,181.4314721372422
2026-08-21,Kelly diario (solo CLP),1.0,0.13382861145066227,181.56530074869286
2026-08-24,Kelly diario (solo CLP),-1.0,-1.8702301641890544,179.6950705845038
2026-08-25,Kelly diario (solo CLP),1.0,-0.20403425228088246,179.49103633222293
2026-08-26,Kelly diario (solo CLP),-1.0,1.1697010311135954,180.66073736333652
2026-08-27,Kelly diario (solo CLP),1.0,-0.7658500678040284,179.8948872955325
2026-08-28,Kelly diario (solo CLP),1.0,-1.7072018745671422,178.18768542096535
2026-08-31,Kelly diario (solo CLP),1.0,-0.48075161761621993,177.70693380334913
2026-09-01,Kelly diario (solo CLP),-1.0,0.21693247193568693,177.9238662752848
2026-09-02,Kelly diario (solo CLP),1.0,-0.4608943529660498,177.46297192231876
2026-09-03,Kelly diario (solo CLP),1.0,0.9437825900195913,178.40675451233835
2026-09-04,Kelly diario (solo CLP),1.0,0.398780411044313,178.80553492338265
2026-09-07,Kelly diario (solo CLP),1.0,-0.6375756006736011,178.16795932270904
2026-09-08,Kelly diario (solo CLP),1.0,1.8232563021236332,179.99121562483268
2026-09-09,Kelly diario (solo CLP),1.0,-0.3420316526765522,179.64918397215612
2026-09-10,Kelly diario (solo CLP),-1.0,2.6097285675111075,182.25891253966722
2026-09-11,Kelly diario (solo CLP),1.0,0.7833250092660446,183.04223754893326
