ds,y,y_next,nhits_h1,nhits_h2,nhits_h3,vol_garch,macd,rsi,precio_min_ventana,precio_max_ventana,copper_ret_1d,copper_mom_5d,dias_desde_refit
2022-09-15,919.9500122070312,923.25,907.7701,903.99774,902.30206,0.016173319284579733,3.893800856452156,58.68343977496348,875.260009765625,1050.260009765625,-0.006224401018000892,-0.0035350813451689458,2
2022-09-16,923.25,921.8699951171876,903.99774,902.30206,901.603,0.015574755471423616,4.645879998655741,62.304951727577425,875.260009765625,1050.260009765625,0.010586630784932173,-0.005585026647819549,3
2022-09-19,921.8699951171876,922.3200073242188,902.30206,901.603,901.8493,0.014973924810811022,4.827198343022381,67.31836908742221,875.260009765625,1050.260009765625,-0.0009834160131192236,-0.01875605540780757,4
2022-09-20,922.3200073242188,932.5999755859376,901.603,901.8493,910.439,0.014385390193891713,4.747055123507579,65.04320507205765,875.260009765625,1050.260009765625,-0.002673926948828699,-0.009215300626779192,5
2022-09-21,932.5999755859376,936.260009765625,934.75916,933.658,947.13684,0.014153408126496837,5.123739433084916,66.21449578587931,875.260009765625,1050.260009765625,-0.010198392195087953,-0.009448584332964268,1
2022-09-22,936.260009765625,944.3800048828124,933.658,947.13684,969.7887,0.013632982239335623,5.332861207391961,67.27002417289759,875.260009765625,1050.260009765625,-0.003851363389370319,-0.007095177293159109,2
2022-09-23,944.3800048828124,970.0499877929688,947.13684,969.7887,959.6348,0.01330604024693837,5.698465140181284,81.60107003879712,875.260009765625,1050.260009765625,-0.03697658256135126,-0.05321541355646259,3
2022-09-26,970.0499877929688,993.510009765625,969.7887,959.6348,964.7154,0.01482212591068803,7.249994762295967,84.87275474578041,875.260009765625,1050.260009765625,-0.01735274304609566,-0.06858748162685718,4
2022-09-27,993.510009765625,984.6599731445312,959.6348,964.7154,971.3578,0.01569809243621341,9.305947135962843,86.19651277744248,875.260009765625,1050.260009765625,0.0028629649246226284,-0.0634160475993138,5
2022-09-28,984.6599731445312,956.030029296875,989.41235,997.10394,1005.1912,0.015307038443730603,9.487122904094784,86.27066737591919,875.260009765625,1050.260009765625,0.017599265856016143,-0.03701597703143894,1
2022-09-29,956.030029296875,963.25,997.10394,1005.1912,1006.9049,0.01685447057576679,7.199796941316148,72.33851345299055,875.260009765625,1050.260009765625,0.017004246566302488,-0.016721466251386062,2
2022-09-30,963.25,967.510009765625,1005.1912,1006.9049,1015.129,0.016337831099695676,5.756615324119544,69.39102147462566,875.260009765625,1050.260009765625,0.000581184279762811,0.02091054328462235,3
2022-10-03,967.510009765625,939.9600219726562,1006.9049,1015.129,1016.8043,0.015758390244330043,4.716162711268003,73.63279680818201,875.260009765625,1050.260009765625,0.004637698966480462,0.04360948251906449,4
2022-10-04,939.9600219726562,931.3400268554688,1015.129,1016.8043,1021.1725,0.01714767782318367,1.9418862623791053,57.36663616932491,875.260009765625,1050.260009765625,0.01720224306202251,0.05868189465213416,5
2022-10-05,931.3400268554688,939.6599731445312,953.5121,968.8905,960.94617,0.016696333036860234,-0.5700432644045197,53.52741346955008,875.260009765625,1050.260009765625,0.0041132293482632675,0.044500313567666754,1
2022-10-06,939.6599731445312,943.5800170898438,968.8905,960.94617,953.80945,0.01623952264702824,-1.7034925966937653,54.92881061125752,875.260009765625,1050.260009765625,-0.016411392102800407,0.010174374078467156,2
2022-10-07,943.5800170898438,937.8300170898438,960.94617,953.80945,953.231,0.01566025756756884,-2.190428846133546,56.42270533058339,875.260009765625,1050.260009765625,-0.01814931900831225,-0.008570600924277232,3
2022-10-10,937.8300170898438,937.6799926757812,953.80945,953.231,950.91925,0.015163869788375558,-2.8587444006487566,54.44897464681812,875.260009765625,1050.260009765625,0.011943086371317376,-0.0013013048970335777,4
2022-10-11,937.6799926757812,927.010009765625,953.231,950.91925,946.8307,0.014586290268229173,-3.241817767893256,51.54708774408205,875.260009765625,1050.260009765625,0.00706917560844575,-0.011370086166157839,5
2022-10-12,927.010009765625,944.010009765625,932.34467,934.6789,932.52325,0.014393158075710854,-4.089995935540516,47.29832257549266,875.260009765625,993.510009765625,-0.009678647353026296,-0.024911552276031694,1
2022-10-13,944.010009765625,937.510009765625,934.6789,932.52325,942.96313,0.014711850776314041,-3.4100742851476777,49.89726350098604,875.260009765625,993.510009765625,0.006655117764567944,-0.002158254229820148,2
2022-10-14,937.510009765625,961.510009765625,932.52325,942.96313,947.5151,0.014286356889653176,-3.299954740083324,39.88813379941089,875.260009765625,993.510009765625,-0.004914713560715287,0.011135562746811269,3
2022-10-17,961.510009765625,971.3499755859376,942.96313,947.5151,945.3055,0.015392281670085764,-1.5987887534503118,40.08919362790317,875.260009765625,993.510009765625,0.001447980587636241,0.0005790806494070534,4
2022-10-18,971.3499755859376,972.75,947.5151,945.3055,948.6289,0.015062386819428729,0.11042004904821479,45.90284794632303,875.260009765625,993.510009765625,-0.014281731075751121,-0.020557741820916364,5
2022-10-19,972.75,973.7000122070312,990.43365,996.38153,998.16614,0.014494776621865052,1.196201370023287,56.18342335119244,875.260009765625,993.510009765625,-0.01359559953264893,-0.024386666555919177,1
2022-10-20,973.7000122070312,978.0,996.38153,998.16614,987.6854,0.013945761871398298,1.8028668597314645,54.05259163913465,875.260009765625,993.510009765625,0.026574235556435358,-0.004758470460401795,2
2022-10-21,978.0,972.25,998.16614,987.6854,988.80255,0.013465691282279046,2.287107938465031,54.066834386789864,875.260009765625,993.510009765625,0.020648862969661265,0.02101144478272712,3
2022-10-24,972.25,986.25,987.6854,988.80255,980.28296,0.013061010228946927,2.022651526667575,65.06484238894271,875.260009765625,993.510009765625,-0.012424278700876038,0.006945498083716214,4
2022-10-25,986.25,967.0,988.80255,980.28296,985.98584,0.013158474851549098,2.5585781030150443,74.39359355841779,875.260009765625,993.510009765625,-0.008369469804456653,0.01291645649461232,5
2022-10-26,967.0,951.2999877929688,1006.29834,1010.70105,1016.14496,0.01380391839329041,1.4403062346465791,61.07062587705879,875.260009765625,993.510009765625,0.05057572217400336,0.08004755459026167,1
2022-10-27,951.2999877929688,943.25,1010.70105,1016.14496,1025.0175,0.014044396838460607,-0.4328943342480276,52.85375208699968,875.260009765625,993.510009765625,-0.001102673735418754,0.05056505065479429,2
2022-10-28,943.25,942.9000244140624,1016.14496,1025.0175,1039.3287,0.013722587351158355,-2.1918799780878953,51.97004325616087,875.260009765625,993.510009765625,-0.04499098542763021,-0.01617937035703842,3
2022-10-31,942.9000244140624,943.0,1025.0175,1039.3287,1040.7437,0.013203069546406064,-3.2906764573161453,51.89461152765609,875.260009765625,993.510009765625,-0.015263035855571663,-0.0189682378767118,4
2022-11-01,943.0,942.9400024414062,1039.3287,1040.7437,1036.6256,0.01270165838080255,-3.8818634811362873,56.28587058755782,875.260009765625,993.510009765625,0.027735406246531834,0.017098975529084716,5
2022-11-02,942.9400024414062,944.2000122070312,949.9282,940.99005,936.097,0.012218281516306065,-4.12526129192083,49.51473563873811,875.260009765625,993.510009765625,-0.0011403988240251282,-0.03416444057258297,1
2022-11-03,944.2000122070312,944.1599731445312,940.99005,936.097,945.73755,0.011756006869239199,-4.0442701577417735,53.18541363093968,875.260009765625,993.510009765625,-0.014076654119052961,-0.0466142358416485,2
2022-11-04,944.1599731445312,926.260009765625,936.097,945.73755,950.7945,0.011305251266916056,-3.8379523757012493,39.29670620962212,875.260009765625,993.510009765625,0.07198753440505058,0.07169644101465344,3
2022-11-07,926.260009765625,916.3499755859376,945.73755,950.7945,958.4558,0.012134077700232058,-4.694928973851654,24.699824243926926,878.219970703125,993.510009765625,-0.023149192689883615,0.0632781125602481,4
2022-11-08,916.3499755859376,906.5,950.7945,958.4558,947.2339,0.012060372973328286,-5.652834452328053,21.112463001889537,878.219970703125,993.510009765625,0.020723298470771447,0.055848371355531515,5
2022-11-09,906.5,906.5,913.2103,922.74963,926.0478,0.01199537992359353,-6.607068457316997,18.456609842982886,878.219970703125,993.510009765625,0.009668401989680267,0.06732272638763452,1
2022-11-10,906.5,893.9500122070312,922.74963,926.0478,922.61847,0.011540491493220504,-6.865317454471516,15.02640359404154,878.219970703125,993.510009765625,0.014461307722984953,0.09822072766190723,2
2022-11-11,893.9500122070312,890.4600219726562,926.0478,922.61847,925.7798,0.011773334457117392,-7.459062147716276,14.089149879939598,878.219970703125,993.510009765625,0.040020823400885835,0.06366941121361316,3
2022-11-14,890.4600219726562,890.7000122070312,922.61847,925.7798,921.21423,0.01138351807625151,-7.636775375871361,1.3805563489669908,878.219970703125,993.510009765625,-0.024597693190473145,0.06212980087137904,4
2022-11-15,890.7000122070312,886.5,925.7798,921.21423,921.9745,0.010951377318685744,-7.288967725056313,2.012549451950079,878.219970703125,993.510009765625,-0.004028875090579742,0.03616247929078336,5
2022-11-16,886.5,911.75,905.4193,902.1805,890.5069,0.010622333351977868,-6.896743971417996,2.3529073853504485,878.219970703125,993.510009765625,-0.013503933351268576,0.012428225905735614,1
2022-11-17,911.75,921.2000122070312,902.1805,890.5069,884.41125,0.012819724231593006,-4.602092029264524,31.51407391275697,878.219970703125,993.510009765625,-0.02634723067351903,-0.02805582461738392,2
2022-11-18,921.2000122070312,941.2999877929688,890.5069,884.41125,879.58234,0.012650279872811483,-2.2331536119013187,38.494159588507856,878.219970703125,993.510009765625,-0.015707520511022276,-0.08073905535915317,3
2022-11-21,941.2999877929688,941.5999755859376,884.41125,879.58234,878.5727,0.01352528957860044,0.7429080540192654,49.25633753779988,878.219970703125,993.510009765625,-0.01679775910019108,-0.07354084428749706,4
2022-11-22,941.5999755859376,926.0,879.58234,878.5727,881.2056,0.013017029067062645,2.6782105376721113,49.41503967499071,878.219970703125,993.510009765625,0.011967852886423014,-0.05860135630646501,5
2022-11-23,926.0,915.9500122070312,944.63934,947.5535,942.9863,0.01336172430898043,2.83893087341672,42.939160406313995,878.219970703125,993.510009765625,0.0008296518546003267,-0.04501056896691484,1
2022-11-24,915.9500122070312,909.8499755859376,947.5535,942.9863,952.21436,0.013216711297823504,2.2266690300908225,39.844487451946165,878.219970703125,993.510009765625,0.0,-0.01951484615233005,2
2022-11-25,909.8499755859376,921.72998046875,942.9863,952.21436,947.95624,0.01285992060503564,1.4090143364732786,43.54393005231866,878.219970703125,993.510009765625,0.0024847678648594,-0.0015143387245341122,3
2022-11-28,921.72998046875,912.9500122070312,952.21436,947.95624,945.44934,0.01286858927406242,1.6497190090002416,52.084304791919436,881.25,993.510009765625,-0.0044216719910320414,0.010919791024767169,4
2022-11-29,912.9500122070312,900.0499877929688,947.95624,945.44934,950.1998,0.012673330398490177,1.2189334277739299,52.51973426635454,881.75,993.510009765625,0.005386385951892888,0.004288302246022378,5
2022-11-30,900.0499877929688,890.0,912.5321,915.3856,917.9423,0.012825922477614538,0.12414270214333989,47.7109751115628,881.75,993.510009765625,0.027041511441138335,0.03096060441992118,1
2022-12-01,890.0,879.1099853515625,915.3856,917.9423,918.2688,0.01273742067609032,-1.1478431125656172,48.572868873824035,881.75,993.510009765625,0.02240428742869569,0.0543192317616381,2
2022-12-02,879.1099853515625,883.0,917.9423,918.2688,928.41956,0.012731915617773424,-2.515204162827553,46.107401628469624,879.1099853515625,993.510009765625,0.008875067017934285,0.061078220033170316,3
2022-12-05,883.0,895.6300048828125,918.2688,928.41956,941.5574,0.012310777923856884,-2.921705637353167,47.423711161256726,879.1099853515625,993.510009765625,-0.015319461924328762,0.04957759202194217,4
2022-12-06,895.6300048828125,878.75,928.41956,941.5574,939.9889,0.012463038604852553,-2.1402245490492504,52.891621322986445,879.1099853515625,993.510009765625,0.0057887476955071826,0.04999998686399055,5
2022-12-07,878.75,866.4000244140625,899.4905,913.8602,911.6506,0.013106904491286884,-2.5334874132042735,38.96321070234114,878.75,993.510009765625,0.011477864376372472,0.033784669701573074,1
2022-12-08,866.4000244140625,863.5,913.8602,911.6506,905.9007,0.013215911471295215,-3.3475713219744563,32.02099705997907,866.4000244140625,993.510009765625,0.006463335625930137,0.017435812484469817,2
2022-12-09,863.5,843.0218505859375,911.6506,905.9007,907.3669,0.01275704762935667,-3.772038485976566,21.227817763124918,863.5,993.510009765625,-0.001160356135408776,0.007276475459677466,3
2022-12-12,843.0218505859375,866.75,905.9007,907.3669,914.2204,0.013961746284170096,-5.043247785433369,18.27800115959512,843.0218505859375,993.510009765625,-0.020197407299658264,0.0023750001179665896,4
2022-12-13,866.75,856.7999877929688,907.3669,914.2204,909.58215,0.015435318178490056,-3.9459024601371677,31.881437372521702,843.0218505859375,993.510009765625,0.010735868843074823,0.007346156997833926,5
2022-12-14,856.7999877929688,870.6500244140625,859.3935,858.32745,859.2492,0.015195770588299495,-3.561785724254598,31.900943131945056,843.0218505859375,993.510009765625,0.009203525932870658,0.005057714240165767,1
2022-12-15,870.6500244140625,878.0499877929688,858.32745,859.2492,866.3345,0.015258991456588843,-2.117861339602216,38.548497874279704,843.0218505859375,993.510009765625,-0.029329148152795206,-0.030279619736966037,2
2022-12-16,878.0499877929688,865.8007202148438,859.2492,866.3345,859.5597,0.01485675856613736,-0.49216452617939765,36.89676196753728,843.0218505859375,993.510009765625,-0.000398732072796037,-0.029540776036496498,3
2022-12-19,865.8007202148438,888.7000122070312,866.3345,859.5597,853.601,0.014821314099731045,-0.09060426219820172,36.14443050207593,843.0218505859375,993.510009765625,0.005699561054415408,-0.004080576126231864,4
2022-12-20,888.7000122070312,885.8099975585938,859.5597,853.601,854.62213,0.01594954789454717,1.7659459392481125,46.849764898725866,843.0218505859375,986.25,0.0038255842291201646,-0.010938938886725983,5
2022-12-21,885.8099975585938,870.75,885.9595,888.4798,888.356,0.015371852030352939,2.787293967003178,48.7889110978994,843.0218505859375,986.25,0.002235839507275352,-0.01780645308956023,1
2022-12-22,870.75,870.8599853515625,888.4798,888.356,885.72235,0.015539634084859335,2.4486000167415227,47.64048722035373,843.0218505859375,986.25,-0.014423036346991203,-0.0030561042062156605,2
2022-12-23,870.8599853515625,877.5,888.356,885.72235,895.6124,0.014950705731560963,2.2377450143294944,46.49891183964931,843.0218505859375,986.25,0.013634490901053129,0.011032857332827783,3
2022-12-26,877.5,878.0,885.72235,895.6124,893.91754,0.0145303319789846,2.5297012962761443,44.58433639606277,843.0218505859375,986.25,0.0,0.005286804379288604,4
2022-12-27,878.0,867.5999755859375,895.6124,893.91754,896.34033,0.013983455848303324,2.7238980278210985,49.7516636594688,843.0218505859375,986.25,0.007987978209936256,0.009479924778386864,5
2022-12-28,867.5999755859375,861.75,880.4161,879.89557,880.6723,0.013861908111788392,2.144818445274842,50.402519782025095,843.0218505859375,986.25,-0.0003913355462330034,0.006831324994028573,1
2022-12-29,861.75,856.0,879.89557,880.6723,882.244,0.013476577593370988,1.3969055698867177,49.4243605969689,843.0218505859375,986.25,-0.0028746701664194908,0.018525978919132217,2
2022-12-30,856.0,847.75,880.6723,882.244,886.7967,0.01310716022410342,0.5855744641598957,54.72700256364427,843.0218505859375,986.25,-0.004064797677231731,0.000657390806735002,3
2023-01-02,847.75,847.75,882.244,886.7967,881.9214,0.012903134279217743,-0.38385344470242977,42.20023772918517,843.0218505859375,986.25,0.0,0.000657390806735002,4
2023-01-03,847.75,862.3499755859375,886.7967,881.9214,877.8067,0.01241870235478021,-0.8741837478979093,45.954357016294985,843.0218505859375,986.25,-0.010433957899771593,-0.017607898169920345,5
2023-01-04,862.3499755859375,854.9099731445312,849.6768,852.2211,847.20654,0.012827722147353388,-0.10479225351832078,46.31431678207126,843.0218505859375,986.25,-0.007061513953980213,-0.024138823323434276,1
2023-01-05,854.9099731445312,851.5,852.2211,847.20654,847.4367,0.012583771980359915,0.00753461966533564,39.728199320498305,843.0218505859375,986.25,0.020774820894930334,-0.0007851402520186023,2
2023-01-06,851.5,840.8800048828125,847.20654,847.4367,842.36115,0.01216599122173267,-0.040692360642401226,43.11135703058895,843.0218505859375,986.25,0.02342691166842184,0.02706606879185705,3
2023-01-09,840.8800048828125,835.1300048828125,847.4367,842.36115,839.93787,0.012223002954057966,-0.6470572601220539,23.874547087857465,840.8800048828125,986.25,0.027755004194320008,0.05597157246120396,4
2023-01-10,835.1300048828125,826.4500122070312,842.36115,839.93787,844.2219,0.011922955819799361,-1.25919905884499,23.15107923904546,835.1300048828125,986.25,0.0119969437033643,0.07992561796214906,5
2023-01-11,826.4500122070312,823.260009765625,837.79346,838.7095,834.5995,0.011843097717233752,-2.026987539697192,24.829534932594257,826.4500122070312,986.25,0.021286480607387536,0.11097739183657855,1
2023-01-12,823.260009765625,818.0,838.7095,834.5995,833.72815,0.011452877798051772,-2.497105338894201,23.869126837656324,823.260009765625,986.25,0.007553507080328285,0.09638548574162632,2
2023-01-13,818.0,805.4324340820312,834.5995,833.72815,834.7792,0.011171327976468833,-2.882416193139635,16.833872692978716,818.0,986.25,0.0051230495099683585,0.07649994323948066,3
2023-01-16,805.4324340820312,822.1799926757812,833.72815,834.7792,833.4677,0.011588856778248382,-3.6541546178994295,14.346400505230136,805.4324340820312,986.25,0.0,0.047032508820924114,4
2023-01-17,822.1799926757812,814.6500244140625,834.7792,833.4677,823.51825,0.01249339379567732,-2.7484912356527555,28.994606959523125,805.4324340820312,967.0,0.0017809851053655899,0.03639051967513167,5
2023-01-18,814.6500244140625,823.5,821.00726,807.72906,813.068,0.012298863160189638,-2.382011948180846,28.55095553793967,805.4324340820312,951.2999877929688,0.003197666423112939,0.01781198257515709,1
2023-01-19,823.5,823.25,807.72906,813.068,808.54254,0.01219551012654262,-1.3219354185261736,35.60609664848687,805.4324340820312,944.2000122070312,-0.0004730585681476769,0.009675146986824212,2
2023-01-20,823.25,814.7999877929688,813.068,808.54254,808.98956,0.011740563403941124,-0.46042276253426095,38.321657162806936,805.4324340820312,944.2000122070312,0.005191713423161991,0.009744477613699455,3
2023-01-23,814.7999877929688,812.780029296875,808.54254,808.98956,812.7933,0.011664834668772068,-0.29078423846124934,35.464730256940456,805.4324340820312,944.2000122070312,0.0012938117847990998,0.011051742413415949,4
2023-01-24,812.780029296875,800.9500122070312,808.98956,812.7933,819.9848,0.011252961209606767,-0.15267798603872862,25.403196009046994,805.4324340820312,944.2000122070312,-0.002000141594498202,0.007236046037013875,5
2023-01-25,800.9500122070312,802.9500122070312,808.12946,807.4323,812.0018,0.011577613598758061,-0.6672823459206505,24.342662781653758,800.9500122070312,944.2000122070312,-0.0012964038611068427,0.0027196126392917664,1
2023-01-26,802.9500122070312,801.780029296875,807.4323,812.0018,813.71405,0.011164247368822685,-0.6798964089248507,26.60130053731146,800.9500122070312,944.1599731445312,0.006347835431552937,0.009582435514727459,2
2023-01-27,801.780029296875,790.1696166992188,812.0018,813.71405,813.43774,0.010757097645046555,-0.5779627112109793,29.2672159903685,800.9500122070312,941.5999755859376,-0.010128509708496632,-0.005766716237829345,3
2023-01-30,790.1696166992188,807.0,813.71405,813.43774,805.2085,0.01112646975337877,-1.074542767089799,27.554698597821854,790.1696166992188,941.5999755859376,-0.004865078397412996,-0.011871271907578336,4
2023-01-31,807.0,795.6599731445312,813.43774,805.2085,809.35236,0.012160592294675709,-0.10275384981629543,41.020793098609566,790.1696166992188,941.5999755859376,0.0059298314901479595,-0.0040042864239617434,5
2023-02-01,795.6599731445312,786.0499877929688,816.09436,816.00195,818.34155,0.012350468571917858,-0.059098056202230964,38.15000212262705,790.1696166992188,941.5999755859376,-0.028180971315559473,-0.030424461567597743,1
2023-02-02,786.0499877929688,779.5,816.00195,818.34155,812.5036,0.01236163736225363,-0.4889247288990646,36.77629727532648,786.0499877929688,941.5999755859376,-0.004143869067426235,-0.04054378431003555,2
2023-02-03,779.5,777.9078369140625,818.34155,812.5036,823.97876,0.012128740436442046,-0.9965925603285513,38.704231582966045,779.5,941.5999755859376,-0.007600786928514156,-0.03811547722662296,3
2023-02-06,777.9078369140625,803.9000244140625,812.5036,823.97876,823.9043,0.011692259752168768,-1.2077687089576443,27.782355265455152,777.9078369140625,941.5999755859376,-0.004811026420657321,-0.03806348406160235,4
2023-02-07,803.9000244140625,794.9199829101562,823.97876,823.9043,824.82874,0.014400581195620193,0.54108214937337,45.448583108942714,777.9078369140625,941.5999755859376,0.0110675198721468,-0.03310863666744213,5
2023-02-08,794.9199829101562,800.3499755859375,817.884,815.59955,817.989,0.014207745796972253,1.1936831226072542,37.91288698353796,777.9078369140625,941.5999755859376,-0.011067519872146717,-0.016419390279435155,1
2023-02-09,800.3499755859375,799.7999877929688,815.59955,817.989,812.88086,0.01379427859230282,2.041859555949589,40.72160920336125,777.9078369140625,941.5999755859376,0.015216951712487221,0.0028090764453617277,2
2023-02-10,799.7999877929688,792.5676879882812,817.989,812.88086,806.41815,0.01327945617207878,2.5818738944360042,43.50678173528722,777.9078369140625,941.5999755859376,-0.01918171810292671,-0.00873739793860361,3
2023-02-13,792.5676879882812,792.22998046875,812.88086,806.41815,803.6551,0.013033085323541669,2.4680956036505037,41.628245025495055,777.9078369140625,941.5999755859376,0.014665304492188851,0.010757993611667398,4
2023-02-14,792.22998046875,786.8300170898438,806.41815,803.6551,812.166,0.012548651498085381,2.3848686884067725,46.008231142553,777.9078369140625,926.0,0.005611882545715784,0.005258679345935938,5
2023-02-15,786.8300170898438,791.6300048828125,779.95605,781.0366,777.90466,0.012233990595974704,1.9966567351543887,42.84351713859911,777.9078369140625,921.72998046875,-0.014212463309734498,0.002102163792357256,1
2023-02-16,791.6300048828125,791.1199951171875,781.0366,777.90466,778.49634,0.011891176380701198,2.0840230509613455,45.6345906283535,777.9078369140625,921.72998046875,0.027625758127863238,0.014614526743646643,2
2023-02-17,791.1199951171875,782.6790771484375,777.90466,778.49634,774.5919,0.011452536344962511,2.121271176537242,50.45189525525944,777.9078369140625,921.72998046875,-0.012440602597921168,0.0214772657311858,3
2023-02-20,782.6790771484375,797.3400268554688,778.49634,774.5919,780.1944,0.01142618604948168,1.6141867435587471,37.43302960384811,777.9078369140625,912.9500122070312,0.0,0.006606300737598383,4
2023-02-21,797.3400268554688,802.2899780273438,774.5919,780.1944,782.3318,0.012104491659179938,2.2631355790343832,50.83930352991685,777.9078369140625,900.0499877929688,0.028869487950406024,0.030291920626919024,5
2023-02-22,802.2899780273438,800.5399780273438,792.6351,791.97375,792.9313,0.011772190845609244,2.977753317178122,58.50919306001681,777.9078369140625,895.6300048828125,-0.007585686633612644,0.03714210735661347,1
2023-02-23,800.5399780273438,803.7999877929688,791.97375,792.9313,794.7027,0.0113548819358885,3.261707474983833,61.608115197879336,777.9078369140625,895.6300048828125,-0.031299737103105005,-0.02220626723462047,2
2023-02-24,803.7999877929688,798.2564697265625,792.9313,794.7027,793.9157,0.010987162465747477,3.57313772564439,64.0269947657136,777.9078369140625,895.6300048828125,-0.0293992354981824,-0.038648499255246056,3
2023-02-27,798.2564697265625,833.1400146484375,794.7027,793.9157,790.4961,0.010758594599700484,3.315499287410038,46.07242798913274,777.9078369140625,895.6300048828125,0.013561207960721376,-0.025522611343045405,4
2023-02-28,833.1400146484375,826.9600219726562,793.9157,790.4961,789.22125,0.015557176646919484,5.287089473717609,69.55012029219796,777.9078369140625,888.7000122070312,0.02183520450674725,-0.03235330880738346,5
2023-03-01,826.9600219726562,810.5700073242188,827.2684,827.5837,823.7493,0.015121240310527138,5.919933575138279,63.50779679081426,777.9078369140625,888.7000122070312,0.01705936313808211,-0.008209315009926495,1
2023-03-02,810.5700073242188,812.3800048828125,827.5837,823.7493,832.51074,0.015566444884428337,5.015430356932364,54.70969312368149,777.9078369140625,888.7000122070312,-0.020359430144531593,0.002700750436095859,2
2023-03-03,812.3800048828125,802.6599731445312,823.7493,832.51074,834.6209,0.014998482428209923,4.344814255675642,59.095180749222884,777.9078369140625,888.7000122070312,-0.001470238400068026,0.031099910829641097,3
2023-03-06,802.6599731445312,799.0399780273438,832.51074,834.6209,838.9167,0.014821233825145769,3.1102266283145905,54.4083223223089,777.9078369140625,888.7000122070312,0.005502254552679114,0.02282371820718736,4
2023-03-07,799.0399780273438,803.219970703125,834.6209,838.9167,836.8197,0.01433174052457428,1.9690729485613234,55.23947563337918,777.9078369140625,888.7000122070312,-0.028195284362454855,-0.027089646552807715,5
2023-03-08,803.219970703125,802.52001953125,801.8929,795.01324,789.19086,0.013873358813664416,1.4395921018132674,55.000031597440184,777.9078369140625,888.7000122070312,0.013702273664630739,-0.030350317414737333,1
2023-03-09,802.52001953125,795.9500122070312,795.01324,789.19086,800.4711,0.013368760324928149,1.006544460114622,54.91004206098844,777.9078369140625,888.7000122070312,0.0032114679606452434,-0.007223312152376789,2
2023-03-10,795.9500122070312,779.7490844726562,789.19086,800.4711,793.2442,0.013080285848490221,0.27973296752582866,55.80947841314305,777.9078369140625,888.7000122070312,-0.0022222975731185043,-0.007969658283858653,3
2023-03-13,779.7490844726562,803.3499755859375,800.4711,793.2442,800.9421,0.013800096727517475,-1.208363765216065,42.40184163266684,777.9078369140625,888.7000122070312,0.00591503105341583,-0.007560086945883955,4
2023-03-14,803.3499755859375,802.1500244140625,793.2442,800.9421,801.42346,0.015539955195226975,-0.552797648247271,50.394318292763224,777.9078369140625,885.8099975585938,-0.014604223875148894,0.006020300835024324,5
2023-03-15,802.1500244140625,820.0999755859375,806.17694,802.27313,795.8057,0.014972825305061423,-0.1694629235428522,50.60139717291577,777.9078369140625,878.0,-0.03915589726406634,-0.04577512730602055,1
2023-03-16,820.0999755859375,824.8300170898438,802.27313,795.8057,807.41174,0.015605946458796219,1.245635668985392,55.48640965263292,777.9078369140625,878.0,0.00749165073918125,-0.04168211727218339,2
2023-03-17,824.8300170898438,801.855224609375,795.8057,807.41174,811.2076,0.01510606071605479,2.3867392521717923,58.99363559932989,777.9078369140625,878.0,0.00718046840986544,-0.03262878198893262,3
2023-03-20,801.855224609375,825.5800170898438,807.41174,811.2076,807.2799,0.016472446691130342,1.5227918933707083,38.48355023991387,777.9078369140625,878.0,0.015718420931151944,-0.02309862719641554,4
2023-03-21,825.5800170898438,822.25,811.2076,807.2799,814.9738,0.017718984973820323,2.424194659284785,49.55010991564909,777.9078369140625,867.5999755859375,0.010758108421719634,0.0019947380861452912,5
2023-03-22,822.25,810.25,825.473,831.98364,826.3869,0.017095122456044592,2.6527316885666363,54.162169874559616,777.9078369140625,862.3499755859375,0.012365729819804586,0.05497216038767177,1
2023-03-23,810.25,806.7999877929688,831.98364,826.3869,828.38684,0.016950349794320457,1.888205054212543,49.29236349538124,777.9078369140625,862.3499755859375,0.018869600463035117,0.06704412747205492,2
2023-03-24,806.7999877929688,811.989990234375,826.3869,828.38684,831.27246,0.016365860373055,1.0826597491782948,51.43519956531417,777.9078369140625,862.3499755859375,-0.010791223100072961,0.048038829786683154,3
