ds,copper,tasa_chile,tasa_us
2015-06-21,2.5920000076293945,3.4380952381,0.13
2015-06-22,2.5880000591278076,3.4380952381,0.13
2015-06-23,2.634000062942505,3.4380952381,0.13
2015-06-24,2.6465001106262207,3.4380952381,0.13
2015-06-25,2.6454999446868896,3.4380952381,0.13
2015-06-26,2.6449999809265137,3.4380952381,0.13
2015-06-27,2.6449999809265137,3.4380952381,0.13
2015-06-28,2.6449999809265137,3.4380952381,0.13
2015-06-29,2.6384999752044678,3.4380952381,0.14
2015-06-30,2.623500108718872,3.4380952381,0.08
2015-07-01,2.635499954223633,3.5340909091,0.13
2015-07-02,2.634500026702881,3.5340909091,0.13
2015-07-03,2.634500026702881,3.5340909091,0.13
2015-07-04,2.634500026702881,3.5340909091,0.13
2015-07-05,2.634500026702881,3.5340909091,0.13
2015-07-06,2.5429999828338623,3.5340909091,0.13
2015-07-07,2.4509999752044678,3.5340909091,0.13
2015-07-08,2.503999948501587,3.5340909091,0.13
2015-07-09,2.558000087738037,3.5340909091,0.13
2015-07-10,2.5455000400543213,3.5340909091,0.13
2015-07-11,2.5455000400543213,3.5340909091,0.13
2015-07-12,2.5455000400543213,3.5340909091,0.13
2015-07-13,2.555500030517578,3.5340909091,0.13
2015-07-14,2.5445001125335693,3.5340909091,0.13
2015-07-15,2.5304999351501465,3.5340909091,0.13
2015-07-16,2.5315001010894775,3.5340909091,0.14
2015-07-17,2.504499912261963,3.5340909091,0.13
2015-07-18,2.504499912261963,3.5340909091,0.13
2015-07-19,2.504499912261963,3.5340909091,0.13
2015-07-20,2.4839999675750732,3.5340909091,0.14
2015-07-21,2.4774999618530273,3.5340909091,0.13
2015-07-22,2.43149995803833,3.5340909091,0.13
2015-07-23,2.385499954223633,3.5340909091,0.13
2015-07-24,2.381500005722046,3.5340909091,0.13
2015-07-25,2.381500005722046,3.5340909091,0.13
2015-07-26,2.381500005722046,3.5340909091,0.13
2015-07-27,2.3505001068115234,3.5340909091,0.14
2015-07-28,2.4030001163482666,3.5340909091,0.14
2015-07-29,2.4079999923706055,3.5340909091,0.14
2015-07-30,2.381500005722046,3.5340909091,0.14
2015-07-31,2.367500066757202,3.5340909091,0.08
2015-08-01,2.367500066757202,3.5452380952,0.08
2015-08-02,2.367500066757202,3.5452380952,0.08
2015-08-03,2.3475000858306885,3.5452380952,0.14
2015-08-04,2.365000009536743,3.5452380952,0.14
2015-08-05,2.3529999256134033,3.5452380952,0.14
2015-08-06,2.3480000495910645,3.5452380952,0.14
2015-08-07,2.3415000438690186,3.5452380952,0.14
2015-08-08,2.3415000438690186,3.5452380952,0.14
2015-08-09,2.3415000438690186,3.5452380952,0.14
2015-08-10,2.4075000286102295,3.5452380952,0.14
2015-08-11,2.3410000801086426,3.5452380952,0.15
2015-08-12,2.3605000972747803,3.5452380952,0.15
2015-08-13,2.365499973297119,3.5452380952,0.15
2015-08-14,2.364000082015991,3.5452380952,0.14
2015-08-15,2.364000082015991,3.5452380952,0.14
2015-08-16,2.364000082015991,3.5452380952,0.14
2015-08-17,2.3324999809265137,3.5452380952,0.15
2015-08-18,2.296999931335449,3.5452380952,0.15
2015-08-19,2.2829999923706055,3.5452380952,0.15
2015-08-20,2.322999954223633,3.5452380952,0.15
2015-08-21,2.306999921798706,3.5452380952,0.15
2015-08-22,2.306999921798706,3.5452380952,0.15
2015-08-23,2.306999921798706,3.5452380952,0.15
2015-08-24,2.2690000534057617,3.5452380952,0.15
2015-08-25,2.322999954223633,3.5452380952,0.15
2015-08-26,2.250999927520752,3.5452380952,0.14
2015-08-27,2.3340001106262207,3.5452380952,0.14
2015-08-28,2.3464999198913574,3.5452380952,0.14
2015-08-29,2.3464999198913574,3.5452380952,0.14
2015-08-30,2.3464999198913574,3.5452380952,0.14
2015-08-31,2.3380000591278076,3.5452380952,0.08
2015-09-01,2.302500009536743,3.6485714286,0.14
2015-09-02,2.3329999446868896,3.6485714286,0.14
2015-09-03,2.390000104904175,3.6485714286,0.14
2015-09-04,2.319499969482422,3.6485714286,0.14
2015-09-05,2.319499969482422,3.6485714286,0.14
2015-09-06,2.319499969482422,3.6485714286,0.14
2015-09-07,2.319499969482422,3.6485714286,0.14
2015-09-08,2.438499927520752,3.6485714286,0.14
2015-09-09,2.442500114440918,3.6485714286,0.14
2015-09-10,2.4544999599456787,3.6485714286,0.14
2015-09-11,2.4619998931884766,3.6485714286,0.14
2015-09-12,2.4619998931884766,3.6485714286,0.14
2015-09-13,2.4619998931884766,3.6485714286,0.14
2015-09-14,2.4140000343322754,3.6485714286,0.14
2015-09-15,2.436000108718872,3.6485714286,0.14
2015-09-16,2.4614999294281006,3.6485714286,0.14
2015-09-17,2.4614999294281006,3.6485714286,0.14
2015-09-18,2.3970000743865967,3.6485714286,0.14
2015-09-19,2.3970000743865967,3.6485714286,0.14
2015-09-20,2.3970000743865967,3.6485714286,0.14
2015-09-21,2.3984999656677246,3.6485714286,0.14
2015-09-22,2.306999921798706,3.6485714286,0.14
2015-09-23,2.305500030517578,3.6485714286,0.14
2015-09-24,2.312000036239624,3.6485714286,0.14
2015-09-25,2.2915000915527344,3.6485714286,0.13
2015-09-26,2.2915000915527344,3.6485714286,0.13
2015-09-27,2.2915000915527344,3.6485714286,0.13
2015-09-28,2.25600004196167,3.6485714286,0.13
2015-09-29,2.253499984741211,3.6485714286,0.13
2015-09-30,2.3454999923706055,3.6485714286,0.07
2015-10-01,2.307499885559082,3.7647619048,0.13
2015-10-02,2.3294999599456787,3.7647619048,0.13
2015-10-03,2.3294999599456787,3.7647619048,0.13
2015-10-04,2.3294999599456787,3.7647619048,0.13
2015-10-05,2.359999895095825,3.7647619048,0.13
2015-10-06,2.3589999675750732,3.7647619048,0.13
2015-10-07,2.371500015258789,3.7647619048,0.13
2015-10-08,2.3469998836517334,3.7647619048,0.13
2015-10-09,2.4170000553131104,3.7647619048,0.13
2015-10-10,2.4170000553131104,3.7647619048,0.13
2015-10-11,2.4170000553131104,3.7647619048,0.13
2015-10-12,2.4195001125335693,3.7647619048,0.13
2015-10-13,2.3914999961853027,3.7647619048,0.13
2015-10-14,2.4200000762939453,3.7647619048,0.13
2015-10-15,2.4260001182556152,3.7647619048,0.13
2015-10-16,2.4070000648498535,3.7647619048,0.13
2015-10-17,2.4070000648498535,3.7647619048,0.13
2015-10-18,2.4070000648498535,3.7647619048,0.13
2015-10-19,2.371500015258789,3.7647619048,0.13
2015-10-20,2.369499921798706,3.7647619048,0.13
2015-10-21,2.364000082015991,3.7647619048,0.13
2015-10-22,2.384500026702881,3.7647619048,0.12
2015-10-23,2.3499999046325684,3.7647619048,0.12
2015-10-24,2.3499999046325684,3.7647619048,0.12
2015-10-25,2.3499999046325684,3.7647619048,0.12
2015-10-26,2.3564999103546143,3.7647619048,0.12
2015-10-27,2.3580000400543213,3.7647619048,0.12
2015-10-28,2.3545000553131104,3.7647619048,0.12
2015-10-29,2.315500020980835,3.7647619048,0.12
2015-10-30,2.313499927520752,3.7647619048,0.07
2015-10-31,2.313499927520752,3.7647619048,0.07
2015-11-01,2.313499927520752,4.0928571429,0.07
2015-11-02,2.315500020980835,4.0928571429,0.12
2015-11-03,2.3269999027252197,4.0928571429,0.12
2015-11-04,2.319499969482422,4.0928571429,0.12
2015-11-05,2.253499984741211,4.0928571429,0.12
2015-11-06,2.241499900817871,4.0928571429,0.12
2015-11-07,2.241499900817871,4.0928571429,0.12
2015-11-08,2.241499900817871,4.0928571429,0.12
2015-11-09,2.2300000190734863,4.0928571429,0.12
2015-11-10,2.2165000438690186,4.0928571429,0.12
2015-11-11,2.2165000438690186,4.0928571429,0.12
2015-11-12,2.1730000972747803,4.0928571429,0.12
2015-11-13,2.1700000762939453,4.0928571429,0.12
2015-11-14,2.1700000762939453,4.0928571429,0.12
2015-11-15,2.1700000762939453,4.0928571429,0.12
2015-11-16,2.118000030517578,4.0928571429,0.13
2015-11-17,2.1054999828338623,4.0928571429,0.13
2015-11-18,2.078000068664551,4.0928571429,0.12
2015-11-19,2.0764999389648438,4.0928571429,0.12
2015-11-20,2.053999900817871,4.0928571429,0.12
2015-11-21,2.053999900817871,4.0928571429,0.12
2015-11-22,2.053999900817871,4.0928571429,0.12
2015-11-23,2.0195000171661377,4.0928571429,0.12
2015-11-24,2.053499937057495,4.0928571429,0.12
2015-11-25,2.0445001125335693,4.0928571429,0.12
2015-11-26,2.0445001125335693,4.0928571429,0.12
2015-11-27,2.05049991607666,4.0928571429,0.12
2015-11-28,2.05049991607666,4.0928571429,0.12
2015-11-29,2.05049991607666,4.0928571429,0.12
2015-11-30,2.0445001125335693,4.0928571429,0.08
2015-12-01,2.066499948501587,4.2805,0.13
2015-12-02,2.0290000438690186,4.2805,0.13
2015-12-03,2.055999994277954,4.2805,0.13
2015-12-04,2.0739998817443848,4.2805,0.13
2015-12-05,2.0739998817443848,4.2805,0.13
2015-12-06,2.0739998817443848,4.2805,0.13
2015-12-07,2.0445001125335693,4.2805,0.13
2015-12-08,2.0480000972747803,4.2805,0.13
2015-12-09,2.059999942779541,4.2805,0.14
2015-12-10,2.065000057220459,4.2805,0.14
2015-12-11,2.1080000400543213,4.2805,0.14
2015-12-12,2.1080000400543213,4.2805,0.14
2015-12-13,2.1080000400543213,4.2805,0.14
2015-12-14,2.1040000915527344,4.2805,0.15
2015-12-15,2.0510001182556152,4.2805,0.15
2015-12-16,2.061000108718872,4.2805,0.15
2015-12-17,2.0344998836517334,4.2805,0.37
2015-12-18,2.1029999256134033,4.2805,0.37
2015-12-19,2.1029999256134033,4.2805,0.37
2015-12-20,2.1029999256134033,4.2805,0.37
2015-12-21,2.128999948501587,4.2805,0.36
2015-12-22,2.0969998836517334,4.2805,0.36
2015-12-23,2.1115000247955322,4.2805,0.36
2015-12-24,2.1115000247955322,4.2805,0.36
2015-12-25,2.1115000247955322,4.2805,0.36
2015-12-26,2.1115000247955322,4.2805,0.36
2015-12-27,2.1115000247955322,4.2805,0.36
2015-12-28,2.066499948501587,4.2805,0.36
2015-12-29,2.125,4.2805,0.36
2015-12-30,2.13700008392334,4.2805,0.35
2015-12-31,2.125499963760376,4.2805,0.2
2016-01-01,2.125499963760376,4.1425,0.2
2016-01-02,2.125499963760376,4.1425,0.2
2016-01-03,2.125499963760376,4.1425,0.2
2016-01-04,2.070499897003174,4.1425,0.36
2016-01-05,2.0885000228881836,4.1425,0.36
2016-01-06,2.0804998874664307,4.1425,0.36
2016-01-07,2.015500068664551,4.1425,0.36
2016-01-08,2.0164999961853027,4.1425,0.36
2016-01-09,2.0164999961853027,4.1425,0.36
2016-01-10,2.0164999961853027,4.1425,0.36
2016-01-11,1.9674999713897705,4.1425,0.36
2016-01-12,1.9529999494552612,4.1425,0.36
2016-01-13,1.9505000114440918,4.1425,0.36
2016-01-14,1.9709999561309814,4.1425,0.36
2016-01-15,1.9394999742507935,4.1425,0.36
2016-01-16,1.9394999742507935,4.1425,0.36
2016-01-17,1.9394999742507935,4.1425,0.36
2016-01-18,1.9394999742507935,4.1425,0.36
2016-01-19,1.9735000133514404,4.1425,0.36
2016-01-20,1.9559999704360962,4.1425,0.37
2016-01-21,1.9930000305175781,4.1425,0.37
2016-01-22,1.9984999895095825,4.1425,0.38
2016-01-23,1.9984999895095825,4.1425,0.38
2016-01-24,1.9984999895095825,4.1425,0.38
2016-01-25,1.9954999685287476,4.1425,0.38
2016-01-26,2.0339999198913574,4.1425,0.38
2016-01-27,2.062999963760376,4.1425,0.38
2016-01-28,2.0490000247955322,4.1425,0.38
2016-01-29,2.063999891281128,4.1425,0.29
2016-01-30,2.063999891281128,4.1425,0.29
2016-01-31,2.063999891281128,4.1425,0.29
2016-02-01,2.051500082015991,4.05,0.38
2016-02-02,2.052000045776367,4.05,0.38
2016-02-03,2.0920000076293945,4.05,0.38
2016-02-04,2.128000020980835,4.05,0.38
2016-02-05,2.1005001068115234,4.05,0.38
2016-02-06,2.1005001068115234,4.05,0.38
2016-02-07,2.1005001068115234,4.05,0.38
2016-02-08,2.0885000228881836,4.05,0.38
2016-02-09,2.0385000705718994,4.05,0.38
2016-02-10,2.0250000953674316,4.05,0.38
2016-02-11,2.003999948501587,4.05,0.38
2016-02-12,2.0269999504089355,4.05,0.38
2016-02-13,2.0269999504089355,4.05,0.38
2016-02-14,2.0269999504089355,4.05,0.38
2016-02-15,2.0269999504089355,4.05,0.38
2016-02-16,2.0490000247955322,4.05,0.38
2016-02-17,2.0739998817443848,4.05,0.37
2016-02-18,2.071500062942505,4.05,0.38
2016-02-19,2.075500011444092,4.05,0.38
2016-02-20,2.075500011444092,4.05,0.38
2016-02-21,2.075500011444092,4.05,0.38
2016-02-22,2.11299991607666,4.05,0.38
2016-02-23,2.1045000553131104,4.05,0.38
2016-02-24,2.0950000286102295,4.05,0.38
2016-02-25,2.065000057220459,4.05,0.37
2016-02-26,2.118000030517578,4.05,0.37
2016-02-27,2.118000030517578,4.05,0.37
2016-02-28,2.118000030517578,4.05,0.37
2016-02-29,2.128499984741211,4.05,0.29
2016-03-01,2.1414999961853027,4.0328818182,0.36
2016-03-02,2.177500009536743,4.0328818182,0.37
2016-03-03,2.2044999599456787,4.0328818182,0.37
2016-03-04,2.2709999084472656,4.0328818182,0.36
2016-03-05,2.2709999084472656,4.0328818182,0.36
2016-03-06,2.2709999084472656,4.0328818182,0.36
2016-03-07,2.2804999351501465,4.0328818182,0.36
2016-03-08,2.2184998989105225,4.0328818182,0.36
2016-03-09,2.2300000190734863,4.0328818182,0.36
2016-03-10,2.2174999713897705,4.0328818182,0.36
2016-03-11,2.2385001182556152,4.0328818182,0.36
2016-03-12,2.2385001182556152,4.0328818182,0.36
2016-03-13,2.2385001182556152,4.0328818182,0.36
2016-03-14,2.236999988555908,4.0328818182,0.36
2016-03-15,2.2309999465942383,4.0328818182,0.37
2016-03-16,2.2314999103546143,4.0328818182,0.37
2016-03-17,2.2890000343322754,4.0328818182,0.37
2016-03-18,2.2795000076293945,4.0328818182,0.37
2016-03-19,2.2795000076293945,4.0328818182,0.37
2016-03-20,2.2795000076293945,4.0328818182,0.37
2016-03-21,2.2894999980926514,4.0328818182,0.37
2016-03-22,2.2844998836517334,4.0328818182,0.37
2016-03-23,2.2304999828338623,4.0328818182,0.37
2016-03-24,2.2244999408721924,4.0328818182,0.37
2016-03-25,2.2244999408721924,4.0328818182,0.37
2016-03-26,2.2244999408721924,4.0328818182,0.37
2016-03-27,2.2244999408721924,4.0328818182,0.37
2016-03-28,2.241499900817871,4.0328818182,0.37
2016-03-29,2.2084999084472656,4.0328818182,0.37
2016-03-30,2.187000036239624,4.0328818182,0.37
2016-03-31,2.18149995803833,4.0328818182,0.25
2016-04-01,2.1610000133514404,3.8051619048,0.37
2016-04-02,2.1610000133514404,3.8051619048,0.37
2016-04-03,2.1610000133514404,3.8051619048,0.37
2016-04-04,2.138000011444092,3.8051619048,0.37
2016-04-05,2.134999990463257,3.8051619048,0.37
2016-04-06,2.140500068664551,3.8051619048,0.37
2016-04-07,2.07450008392334,3.8051619048,0.37
2016-04-08,2.0864999294281006,3.8051619048,0.37
2016-04-09,2.0864999294281006,3.8051619048,0.37
2016-04-10,2.0864999294281006,3.8051619048,0.37
2016-04-11,2.0885000228881836,3.8051619048,0.37
2016-04-12,2.1449999809265137,3.8051619048,0.37
2016-04-13,2.1675000190734863,3.8051619048,0.37
2016-04-14,2.1710000038146973,3.8051619048,0.37
2016-04-15,2.1519999504089355,3.8051619048,0.37
2016-04-16,2.1519999504089355,3.8051619048,0.37
2016-04-17,2.1519999504089355,3.8051619048,0.37
2016-04-18,2.1640000343322754,3.8051619048,0.37
2016-04-19,2.2230000495910645,3.8051619048,0.37
2016-04-20,2.242000102996826,3.8051619048,0.37
2016-04-21,2.252000093460083,3.8051619048,0.37
2016-04-22,2.2690000534057617,3.8051619048,0.37
2016-04-23,2.2690000534057617,3.8051619048,0.37
2016-04-24,2.2690000534057617,3.8051619048,0.37
2016-04-25,2.258500099182129,3.8051619048,0.37
2016-04-26,2.248500108718872,3.8051619048,0.37
2016-04-27,2.2204999923706055,3.8051619048,0.37
2016-04-28,2.2244999408721924,3.8051619048,0.37
2016-04-29,2.2790000438690186,3.8051619048,0.3
2016-04-30,2.2790000438690186,3.8051619048,0.3
2016-05-01,2.2790000438690186,3.8632909091,0.3
2016-05-02,2.2614998817443848,3.8632909091,0.37
2016-05-03,2.2144999504089355,3.8632909091,0.37
2016-05-04,2.183000087738037,3.8632909091,0.37
2016-05-05,2.1510000228881836,3.8632909091,0.37
2016-05-06,2.1510000228881836,3.8632909091,0.37
2016-05-07,2.1510000228881836,3.8632909091,0.37
2016-05-08,2.1510000228881836,3.8632909091,0.37
2016-05-09,2.1040000915527344,3.8632909091,0.37
2016-05-10,2.0899999141693115,3.8632909091,0.37
2016-05-11,2.1010000705718994,3.8632909091,0.37
2016-05-12,2.072999954223633,3.8632909091,0.37
2016-05-13,2.075000047683716,3.8632909091,0.37
2016-05-14,2.075000047683716,3.8632909091,0.37
2016-05-15,2.075000047683716,3.8632909091,0.37
2016-05-16,2.0910000801086426,3.8632909091,0.37
2016-05-17,2.0920000076293945,3.8632909091,0.37
2016-05-18,2.0815000534057617,3.8632909091,0.37
2016-05-19,2.062999963760376,3.8632909091,0.37
2016-05-20,2.058500051498413,3.8632909091,0.37
2016-05-21,2.058500051498413,3.8632909091,0.37
2016-05-22,2.058500051498413,3.8632909091,0.37
2016-05-23,2.057499885559082,3.8632909091,0.37
2016-05-24,2.069499969482422,3.8632909091,0.37
2016-05-25,2.1050000190734863,3.8632909091,0.37
2016-05-26,2.1064999103546143,3.8632909091,0.37
2016-05-27,2.114000082015991,3.8632909091,0.37
2016-05-28,2.114000082015991,3.8632909091,0.37
2016-05-29,2.114000082015991,3.8632909091,0.37
2016-05-30,2.114000082015991,3.8632909091,0.37
2016-05-31,2.0975000858306885,3.8632909091,0.29
2016-06-01,2.072499990463257,3.8698,0.37
2016-06-02,2.069499969482422,3.8698,0.37
2016-06-03,2.111999988555908,3.8698,0.37
2016-06-04,2.111999988555908,3.8698,0.37
2016-06-05,2.111999988555908,3.8698,0.37
2016-06-06,2.117000102996826,3.8698,0.37
2016-06-07,2.0510001182556152,3.8698,0.37
2016-06-08,2.0625,3.8698,0.37
2016-06-09,2.0399999618530273,3.8698,0.37
2016-06-10,2.0315001010894775,3.8698,0.37
2016-06-11,2.0315001010894775,3.8698,0.37
2016-06-12,2.0315001010894775,3.8698,0.37
2016-06-13,2.057499885559082,3.8698,0.37
2016-06-14,2.0445001125335693,3.8698,0.37
2016-06-15,2.0934998989105225,3.8698,0.37
2016-06-16,2.049999952316284,3.8698,0.38
2016-06-17,2.052500009536743,3.8698,0.38
2016-06-18,2.052500009536743,3.8698,0.38
2016-06-19,2.052500009536743,3.8698,0.38
2016-06-20,2.0934998989105225,3.8698,0.38
2016-06-21,2.116499900817871,3.8698,0.38
2016-06-22,2.135499954223633,3.8698,0.38
2016-06-23,2.1635000705718994,3.8698,0.39
2016-06-24,2.111999988555908,3.8698,0.4
2016-06-25,2.111999988555908,3.8698,0.4
2016-06-26,2.111999988555908,3.8698,0.4
2016-06-27,2.126499891281128,3.8698,0.41
2016-06-28,2.1700000762939453,3.8698,0.41
2016-06-29,2.183500051498413,3.8698,0.41
2016-06-30,2.194499969482422,3.8698,0.3
2016-07-01,2.2149999141693115,3.8657142857,0.41
2016-07-02,2.2149999141693115,3.8657142857,0.41
2016-07-03,2.2149999141693115,3.8657142857,0.41
2016-07-04,2.2149999141693115,3.8657142857,0.41
2016-07-05,2.18149995803833,3.8657142857,0.4
2016-07-06,2.1514999866485596,3.8657142857,0.4
2016-07-07,2.122499942779541,3.8657142857,0.4
2016-07-08,2.118499994277954,3.8657142857,0.4
2016-07-09,2.118499994277954,3.8657142857,0.4
2016-07-10,2.118499994277954,3.8657142857,0.4
2016-07-11,2.1470000743865967,3.8657142857,0.4
2016-07-12,2.2109999656677246,3.8657142857,0.4
2016-07-13,2.23799991607666,3.8657142857,0.4
2016-07-14,2.240999937057495,3.8657142857,0.4
2016-07-15,2.2304999828338623,3.8657142857,0.4
2016-07-16,2.2304999828338623,3.8657142857,0.4
2016-07-17,2.2304999828338623,3.8657142857,0.4
2016-07-18,2.2339999675750732,3.8657142857,0.4
2016-07-19,2.2614998817443848,3.8657142857,0.4
2016-07-20,2.252000093460083,3.8657142857,0.4
2016-07-21,2.25600004196167,3.8657142857,0.4
2016-07-22,2.2339999675750732,3.8657142857,0.4
2016-07-23,2.2339999675750732,3.8657142857,0.4
2016-07-24,2.2339999675750732,3.8657142857,0.4
2016-07-25,2.2160000801086426,3.8657142857,0.4
2016-07-26,2.2249999046325684,3.8657142857,0.4
2016-07-27,2.184999942779541,3.8657142857,0.4
2016-07-28,2.2060000896453857,3.8657142857,0.4
2016-07-29,2.2204999923706055,3.8657142857,0.3
2016-07-30,2.2204999923706055,3.8657142857,0.3
2016-07-31,2.2204999923706055,3.8657142857,0.3
2016-08-01,2.196500062942505,3.7672,0.4
2016-08-02,2.2065000534057617,3.7672,0.4
2016-08-03,2.196000099182129,3.7672,0.4
2016-08-04,2.1740000247955322,3.7672,0.4
2016-08-05,2.1530001163482666,3.7672,0.4
2016-08-06,2.1530001163482666,3.7672,0.4
2016-08-07,2.1530001163482666,3.7672,0.4
2016-08-08,2.1640000343322754,3.7672,0.4
2016-08-09,2.1494998931884766,3.7672,0.4
2016-08-10,2.1705000400543213,3.7672,0.4
2016-08-11,2.190000057220459,3.7672,0.4
2016-08-12,2.140500068664551,3.7672,0.4
2016-08-13,2.140500068664551,3.7672,0.4
2016-08-14,2.140500068664551,3.7672,0.4
2016-08-15,2.1514999866485596,3.7672,0.4
2016-08-16,2.171999931335449,3.7672,0.4
2016-08-17,2.1519999504089355,3.7672,0.4
2016-08-18,2.1670000553131104,3.7672,0.4
2016-08-19,2.1665000915527344,3.7672,0.4
2016-08-20,2.1665000915527344,3.7672,0.4
2016-08-21,2.1665000915527344,3.7672,0.4
2016-08-22,2.140000104904175,3.7672,0.4
2016-08-23,2.115000009536743,3.7672,0.4
2016-08-24,2.0759999752044678,3.7672,0.4
2016-08-25,2.075500011444092,3.7672,0.4
2016-08-26,2.075000047683716,3.7672,0.4
2016-08-27,2.075000047683716,3.7672,0.4
2016-08-28,2.075000047683716,3.7672,0.4
2016-08-29,2.072499990463257,3.7672,0.4
2016-08-30,2.069000005722046,3.7672,0.4
2016-08-31,2.069499969482422,3.7672,0.3
2016-09-01,2.06850004196167,3.8246857143,0.4
2016-09-02,2.071500062942505,3.8246857143,0.4
2016-09-03,2.071500062942505,3.8246857143,0.4
2016-09-04,2.071500062942505,3.8246857143,0.4
2016-09-05,2.071500062942505,3.8246857143,0.4
2016-09-06,2.0840001106262207,3.8246857143,0.4
2016-09-07,2.0929999351501465,3.8246857143,0.4
2016-09-08,2.0959999561309814,3.8246857143,0.4
2016-09-09,2.0885000228881836,3.8246857143,0.4
2016-09-10,2.0885000228881836,3.8246857143,0.4
2016-09-11,2.0885000228881836,3.8246857143,0.4
2016-09-12,2.0959999561309814,3.8246857143,0.4
