ds,y
2015-01-20,7.637619972229004
2015-01-21,7.682499885559082
2015-01-22,7.574699878692627
2015-01-23,7.654369831085205
2015-01-26,7.787199974060059
2015-01-27,7.785439968109131
2015-01-28,7.731900215148926
2015-01-29,7.8180999755859375
2015-01-30,7.814300060272217
2015-02-02,7.717010021209717
2015-02-03,7.647449970245361
2015-02-04,7.530980110168457
2015-02-05,7.625800132751465
2015-02-06,7.510819911956787
2015-02-09,7.6072998046875
2015-02-10,7.594940185546875
2015-02-11,7.571700096130371
2015-02-12,7.672220230102539
2015-02-13,7.638840198516846
2015-02-16,7.5696001052856445
2015-02-17,7.579850196838379
2015-02-18,7.518700122833252
2015-02-19,7.5243000984191895
2015-02-20,7.584390163421631
2015-02-23,7.5387701988220215
2015-02-24,7.619900226593018
2015-02-25,7.5833001136779785
2015-02-26,7.537720203399658
2015-02-27,7.650310039520264
2015-03-02,7.674180030822754
2015-03-03,7.691100120544434
2015-03-04,7.700900077819824
2015-03-05,7.768089771270752
2015-03-06,7.7192702293396
2015-03-09,7.889200210571289
2015-03-10,7.941539764404297
2015-03-11,8.088319778442383
2015-03-12,8.200980186462402
2015-03-13,8.112319946289062
2015-03-16,8.207500457763672
2015-03-17,8.261199951171875
2015-03-18,8.310959815979004
2015-03-19,8.187620162963867
2015-03-20,8.083999633789062
2015-03-23,8.020649909973145
2015-03-24,7.882599830627441
2015-03-25,7.870460033416748
2015-03-26,7.842490196228027
2015-03-27,7.905300140380859
2015-03-30,7.969019889831543
2015-03-31,8.007699966430664
2015-04-01,8.06013011932373
2015-04-02,8.01941967010498
2015-04-03,7.990019798278809
2015-04-06,7.912519931793213
2015-04-07,7.938320159912109
2015-04-08,8.066100120544434
2015-04-09,8.05502986907959
2015-04-10,8.086299896240234
2015-04-13,8.1074800491333
2015-04-14,8.082799911499023
2015-04-15,7.952899932861328
2015-04-16,7.809820175170898
2015-04-17,7.750909805297852
2015-04-20,7.828100204467773
2015-04-21,7.877019882202148
2015-04-22,7.875639915466309
2015-04-23,7.895989894866943
2015-04-24,7.837850093841553
2015-04-27,7.7813801765441895
2015-04-28,7.731420040130615
2015-04-29,7.647600173950195
2015-04-30,7.523240089416504
2015-05-01,7.538269996643066
2015-05-04,7.603899955749512
2015-05-05,7.583640098571777
2015-05-06,7.579740047454834
2015-05-07,7.427700042724609
2015-05-08,7.4609198570251465
2015-05-11,7.4894700050354
2015-05-12,7.565430164337158
2015-05-13,7.477059841156006
2015-05-14,7.387549877166748
2015-05-15,7.3719000816345215
2015-05-18,7.316699981689453
2015-05-19,7.400629997253418
2015-05-20,7.532760143280029
2015-05-21,7.5706000328063965
2015-05-22,7.557030200958252
2015-05-25,7.651820182800293
2015-05-26,7.649199962615967
2015-05-27,7.747900009155273
2015-05-28,7.776800155639648
2015-05-29,7.791609764099121
2015-06-01,7.780109882354736
2015-06-02,7.957300186157227
2015-06-03,7.831299781799316
2015-06-04,7.766469955444336
2015-06-05,7.77209997177124
2015-06-08,7.9621500968933105
2015-06-09,7.8179497718811035
2015-06-10,7.765890121459961
2015-06-11,7.773399829864502
2015-06-12,7.851359844207764
2015-06-15,7.766739845275879
2015-06-16,7.7548298835754395
2015-06-17,7.762730121612549
2015-06-18,7.646299839019775
2015-06-19,7.775899887084961
2015-06-22,7.724999904632568
2015-06-23,7.7336201667785645
2015-06-24,7.822000026702881
2015-06-25,7.8343400955200195
2015-06-26,7.807559967041016
2015-06-29,7.9253997802734375
2015-06-30,7.871230125427246
2015-07-01,7.8526201248168945
2015-07-02,7.928040027618408
2015-07-03,7.954909801483154
2015-07-06,8.065019607543945
2015-07-07,8.083000183105469
2015-07-08,8.171259880065918
2015-07-09,8.22659969329834
2015-07-10,8.12279987335205
2015-07-13,8.012370109558105
2015-07-14,8.09060001373291
2015-07-15,8.118300437927246
2015-07-16,8.159729957580566
2015-07-17,8.160690307617188
2015-07-20,8.171529769897461
2015-07-21,8.219099998474121
2015-07-22,8.10420036315918
2015-07-23,8.15188980102539
2015-07-24,8.167380332946777
2015-07-27,8.206729888916016
2015-07-28,8.170929908752441
2015-07-29,8.155989646911621
2015-07-30,8.151280403137207
2015-07-31,8.157010078430176
2015-08-03,8.18019962310791
2015-08-04,8.242199897766113
2015-08-05,8.285619735717773
2015-08-06,8.250089645385742
2015-08-07,8.26846981048584
2015-08-10,8.264860153198242
2015-08-11,8.196100234985352
2015-08-12,8.269700050354004
2015-08-13,8.14877986907959
2015-08-14,8.20359992980957
2015-08-17,8.234399795532227
2015-08-18,8.206100463867188
2015-08-19,8.27715015411377
2015-08-20,8.291899681091309
2015-08-21,8.232049942016602
2015-08-24,8.213520050048828
2015-08-25,8.232009887695312
2015-08-26,8.1976900100708
2015-08-27,8.358070373535156
2015-08-28,8.299771308898926
2015-08-31,8.274359703063965
2015-09-01,8.258270263671875
2015-09-02,8.295929908752441
2015-09-03,8.243619918823242
2015-09-04,8.261409759521484
2015-09-07,8.304731369018555
2015-09-08,8.323969841003418
2015-09-09,8.228019714355469
2015-09-10,8.215129852294922
2015-09-11,8.166170120239258
2015-09-14,8.13263988494873
2015-09-15,8.18960952758789
2015-09-16,8.18416976928711
2015-09-17,8.144261360168457
2015-09-18,8.107600212097168
2015-09-21,8.163000106811523
2015-09-22,8.218230247497559
2015-09-23,8.293149948120117
2015-09-24,8.279990196228027
2015-09-25,8.470239639282227
2015-09-28,8.505889892578125
2015-09-29,8.53794002532959
2015-09-30,8.466170310974121
2015-10-01,8.51990032196045
2015-10-02,8.43416976928711
2015-10-05,8.379199981689453
2015-10-06,8.401800155639648
2015-10-07,8.279041290283203
2015-10-08,8.201910018920898
2015-10-09,8.1414213180542
2015-10-12,8.073860168457031
2015-10-13,8.096420288085938
2015-10-14,8.1427001953125
2015-10-15,8.081119537353516
2015-10-16,8.100179672241211
2015-10-19,8.115019798278809
2015-10-20,8.124850273132324
2015-10-21,8.122610092163086
2015-10-22,8.181599617004395
2015-10-23,8.296110153198242
2015-10-26,8.393500328063965
2015-10-27,8.323639869689941
2015-10-28,8.463459968566895
2015-10-29,8.571100234985352
2015-10-30,8.553190231323242
2015-11-02,8.46737003326416
2015-11-03,8.488129615783691
2015-11-04,8.502599716186523
2015-11-05,8.647500038146973
2015-11-06,8.55111026763916
2015-11-09,8.653300285339355
2015-11-10,8.650679588317871
2015-11-11,8.601070404052734
2015-11-12,8.604419708251953
2015-11-13,8.664999961853027
2015-11-16,8.72305965423584
2015-11-17,8.69968032836914
2015-11-18,8.678999900817871
2015-11-19,8.658960342407227
2015-11-20,8.602299690246582
2015-11-23,8.635669708251953
2015-11-24,8.645330429077148
2015-11-25,8.641500473022461
2015-11-26,8.64404010772705
2015-11-27,8.662220001220703
2015-11-30,8.704299926757812
2015-12-01,8.68556022644043
2015-12-02,8.62594985961914
2015-12-03,8.64663028717041
2015-12-04,8.499529838562012
2015-12-07,8.519869804382324
2015-12-08,8.663599967956543
2015-12-09,8.757829666137695
2015-12-10,8.672419548034668
2015-12-11,8.641759872436523
2015-12-14,8.68336009979248
2015-12-15,8.654800415039062
2015-12-16,8.68770980834961
2015-12-17,8.775489807128906
2015-12-18,8.759679794311523
2015-12-21,8.748530387878418
2015-12-22,8.77239990234375
2015-12-23,8.718600273132324
2015-12-24,8.713709831237793
2015-12-25,8.70833969116211
2015-12-28,8.65762996673584
2015-12-29,8.688300132751465
2015-12-30,8.694540023803711
2015-12-31,8.782259941101074
2016-01-01,8.858480453491211
2016-01-04,8.82863998413086
2016-01-05,8.878450393676758
2016-01-06,8.905850410461426
2016-01-07,8.946049690246582
2016-01-08,8.88578987121582
2016-01-11,8.871060371398926
2016-01-12,8.940299987792969
2016-01-13,8.874990463256836
2016-01-14,8.820059776306152
2016-01-15,8.76278018951416
2016-01-18,8.849349975585938
2016-01-19,8.893969535827637
2016-01-20,8.810580253601074
2016-01-21,8.877479553222656
2016-01-22,8.7808198928833
2016-01-25,8.734600067138672
2016-01-26,8.757699966430664
2016-01-27,8.705100059509277
2016-01-28,8.65287971496582
2016-01-29,8.614649772644043
2016-02-01,8.685449600219727
2016-02-02,8.680450439453125
2016-02-03,8.719679832458496
